name	gPlusPlaceId	latitude	longitude
b'Komala Vilas'	109451341268260544199	37.35143	-122.00637900000001
b'Lang Chay'	117191140914281183481	37.332645	-121.8542
b'Kitsho Sushi'	116488940363084392760	37.32195	-122.01489
b'Public Storage'	104635513329801806347	37.413464000000005	-122.087575
b'Los Altos Dental Group'	106081232898162756691	37.3978	-122.10806000000001
"b""Tasso's Old House Restaurant"""	108869648125148035180	37.013457	-121.576866
b'Tripty Gandhi, M.D.'	114132700840702393231	37.345461	-121.95980800000001
b'GreenCitizen'	105754711984356725076	37.399885999999995	-122.109954
b'Live Oak Park'	112459135614736967409	37.396339000000005	-121.946956
b'FedEx Freight'	115219061962098231695	37.384722	-121.937207
b'RentZeal'	101354901525576071631	37.446151	-122.12829599999999
b'Loma Spa'	111953753538227476935	37.315506	-122.03173100000001
b'Revolution Health Center'	117737085240977291827	37.306891	-121.879194
b'Rojoz Wraps & Smoothies'	101131062354360076034	37.292082	-121.99607900000001
"b""Pluto's"""	113010027529475384659	37.447983	-122.1594
b'Blue Max'	101599382336471251516	37.355022	-122.017853
b'Netflix Inc'	117153860628584034374	37.25959	-121.96264599999999
b'West Valley Staffing Group'	101080164138788945868	37.388159	-122.03748
b'Quick Plumbing, Inc'	104221416139527846960	37.366162	-121.95288300000001
"b""P's Barber Shop"""	114548363754966470512	37.386896	-122.08663500000002
"b""GuGu's Pizza and Pasta"""	114826236327936077897	37.343554	-121.959076
b'Bistro 412'	115602344071444150201	37.445075	-122.163901
b'USA Coin Laundry'	107282189151634190333	37.305532	-121.92199099999999
b'St Joseph Parish'	113176962935339218133	37.388042	-122.081375
b'Tied House'	110413269670370652485	37.394721999999994	-122.08061000000001
b'Duggan John w MD'	107722157171668771474	37.252288	-121.949353
b'WeirdStuff Warehouse'	109898742440606736730	37.41788	-122.02178300000001
b'The Daily Post'	108382562883221254158	37.445296	-122.16545
b'Starbucks'	114340862241870272891	37.334439	-121.924126
b'James Franklin Smith Elementary School'	106683335572404430281	37.296652	-121.787181
b'Heavens Best Carpet & Upholstery Cleaning'	111651824101246471279	37.235807	-121.962375
b'Mc Carthy Ranch Corporation'	113591140825219505380	37.421703	-121.92128100000001
b'Classy Nails 3'	114027769408552266840	37.289111	-121.932449
b'Avalon Silicon Valley'	117886856911303933986	37.388265999999994	-121.99411
b'Heavenly Delights'	101578864247176332455	37.238203000000006	-121.8319
b'Colima Transmission'	118270952532730772245		
b'Eggs By The Bay'	115768094030059641956	37.363053	-121.951369
b'UPS Store'	117757187369240121178	37.338227	-121.97613
b'Bernardo Shoe Repair'	104344733140257695016	37.375992	-122.034884
b'One Workplace'	105145916931188312494	37.414669	-121.88462
b'Maido'	105269790641953119096	37.319385	-121.94753700000001
b'Nustart Home Inspections, Inc'	116438998951372280217	37.001670000000004	-121.56185
b'Katana Sushi & Sake'	116978360444659010883	37.365605	-122.02807800000001
b'Fashion Cleaners & Alterations'	112445507870336663487	37.400689	-122.11305
b'Challenger School'	112113033054385964458	37.420429999999996	-122.11117
b'Pet Club San Jose'	101939160274638455698	37.249777	-121.83247800000001
b'Super Taqueria'	105113901301740851008	37.111003000000004	-121.63933899999999
b'Costco'	104430385691500205237	37.390991	-121.88453200000001
b'Heartbeat Cafe'	112712083373043904362	37.261003	-121.93065800000001
b'Safeway'	101343851767606386376	37.340892	-122.04207199999999
b'Good Samaritian Breast Care Center'	102082981402920018155	37.244115	-121.949106
b'Anchor Auto Body'	107054391431117645587	37.383435	-122.04661899999999
b'Andale Restaurant'	112791661336905056626	37.222812	-121.983655
b'Tia Juana Mexican Grill'	102795794942835032680	37.388742	-122.004668
b'Pamela Pennington Studios'	100087598059033722073	37.423804	-122.098789
b'Cabritos Mexican Bistro'	108189815207227681240	373.34861	-1218.89581
b'Budget Auto Glass'	117788644248787917902	37.371858	-122.02123300000001
b'Kamal Spice House'	105121985909673742308	37.388090999999996	-121.861843
b'Starbucks'	100447407408912429170	37.353046	-121.997201
b'7-Eleven'	111137508062288464069	37.283759	-121.833479
b'Fairprice Movers'	107492280500132774022	37.318842	-121.970872
b'Smart Plumbers & Rooters'	114420819217784596334	37.361727	-121.95151899999999
b'Clear Skin Clinic'	105885735767852691973	37.413733	-122.088672
b'The Milias Restaurant'	113519865885725146336	37.006614	-121.568758
"b""Mountain Mike's Pizza"""	110879971700783175338	37.364109	-121.83133400000001
b'CEVA Inc'	110583433583818203901	37.419859	-122.08945800000001
b'Central YMCA'	106927448540398357897	37.337998	-121.92046299999998
b'Iris Vision Optometry Boutique'	106737829710699314268	37.394739	-121.945682
b'Charmelle 28'	102334668823546566627	37.445413	-122.160642
b'Bridal Gown Studio'	108829677342890407229	37.342117	-121.895519
b'Kosakura Keith H OD'	116882884834523607010	37.337305	-122.022934
b'Noble Fencing'	112873293156337681429	37.358528	-121.864599
b'S L Supply'	104181408920856607588	37.358309000000006	-121.947497
b'Gravity Bistro'	117796250452483150913	37.444078999999995	-122.161984
b'Family Eye Care Center: Wan Lawrence K OD'	113518958987608852584	37.294082	-121.943979
b'Citibank'	115393877789861487064	37.403138	-122.113079
b'ByteSoft Solutions'	110472562616537639571	37.356249	-121.834475
b'RadioShack'	112339090140408801423	37.322998	-122.032182
b'Silver Clipper Hair Design'	109650939456363859452	37.327159	-121.94696
b'Parkway Lakes RV Park'	109854588276425686644	37.177419	-121.697446
b'7-Eleven'	104695130500863362561	37.709807	-122.45784099999999
b'Del Coronado Apartments'	111117185077366052671	37.242217	-121.905553
b'Shoup Park'	115980000171242314855	37.375662	-122.119321
b'Crosswalk Community Church'	113912467815191151387	37.374023	-122.04845300000001
b'Sharks Pool Tables'	110400759148849625613	37.345242	-121.809403
b'LibraryWorld Inc'	103912524598799931310	37.33437	-121.89144099999999
b'James C. Han, O.D.'	100716522314056433980		
b'Fresh Choice'	102664957083103854590	37.373127	-122.053316
b'Levy Joyce W'	111239421744400637391	37.427324	-122.145683
b'Baja Fresh'	117445830764401695670	37.383528999999996	-121.89371299999999
b'California Cab Mountain View'	102121260935880141689	37.402879999999996	-122.092975
"b""Peggy Sue's"""	105130066886663010289	37.331565999999995	-121.891501
"b""John's Bascom Automotive"""	103182027652856057071	37.301389	-121.931917
b'Staybridge Suites Sunnyvale'	110595594743986468533	37.400309	-122.02981899999999
b'Queen House'	112070834785714005444	37.392962	-122.079365
b'Hansra Gas & Mart'	104468665533919338157	37.315585999999996	-121.95059099999999
b'Meyer Appliance'	101155181711882471307	37.375257	-122.060781
b'Massage Envy'	105873732382595848449	37.379102	-122.07569
b'All Automotive- European Auto Repair Specialists'	114642008489579666947	37.41449	-122.08698899999999
b'Tanq'	110134056441142019987	37.330313000000004	-121.88837
b'Pacific Inn of Sunnyvale'	115265486543214265751	37.376221	-122.0291
b'coach house liquor'	107830355640216685742	37.29463	-122.033126
b'Love In the Name of Christ'	115412567028654708180	37.292916	-121.898296
b'Consuelo Mexican Bistro'	107171250573691559569	37.319322	-121.948151
b'Treasure Data'	106788330272103977534	37.406302000000004	-122.108874
b'Cooper-Garrod Estate Vineyards'	104611049787899439474	37.276383	-122.059854
b'Taylor Dental'	111049381140182266697	37.350708000000004	-121.89651200000002
b'Rengstorff Park Tennis Courts'	116147261033903763938	37.398903000000004	-122.09669699999999
b'Orbital Network Engineering'	104134510058546834451	37.323049	-122.038702
b'Lunar Mini Golf'	103908735322161325127	37.41299	-121.89745500000001
b'SpeedElement'	114114550598958117378	37.371956	-121.90710800000001
b'Grant Thornton LLP'	112304262313524059601	37.331811	-121.892241
b'Fish Market Restaurant'	104741060851846038142	37.421110999999996	-122.13881
"b""Tony & Alba's Pizza & Pasta"""	117446744463400829973	37.39393	-122.095576
b'Pruneridge Golf Club'	109862882819202504220	37.331503999999995	-121.96473
b'Summit Store Inc.'	115328854409035810518	37.120435	-121.92864499999999
b'AT&T'	111280597453806474899	37.314714	-121.949401
b'Hether Danielle DVM'	105461832776258186161	37.414678	-122.126529
b'Walgreens'	108276795044023068886	37.310528000000005	-122.02365
b'Washing Well Laundromat'	108626750522532590055	37.404971	-122.111787
b'NM Cafe'	111431088817239136547	37.441201	-122.173065
b'Pizza Party'	113100767820312063837	373.38416	-1219.9479
b'Janzen Core Fitness'	115861203268960508025		
b'Sunnyvale Market & Deli'	105526876512342327188	37.928852	-122.062161
b'Kirk Park'	112083727199150194944	37.272504	-121.90286200000001
"b""Mollie Stone's Markets"""	108580652654414162809	37.428921	-122.143055
"b""Macy's"""	103979051044025475936	37.326732	-122.01461499999999
b'Taco Bell'	102028817230456929056	37.409734	-121.97796899999999
b'Donut Basket'	114721792664765777201	37.249748	-121.879159
b'Accurate Automotive Services'	109899547873083658177	37.252029	-121.832889
"b""Armadillo Willy's Barbecue"""	104728824552354789111	37.338969	-121.972871
b'Mansoor & Gore Jewelers'	116100715339033660777	37.444878	-122.16169199999999
b'Comcast Xfinity - SALES ONLY'	112631412788424832849	37.312337	-121.85746100000001
b'Birchwood Apartments'	109065833260502855365	37.355674	-122.005098
"b""See's Candies Chocolate Shops"""	115913130045543302977	37.323857000000004	-121.92128999999998
b'Herotek Inc'	102620990304272509100	37.421796	-121.95504
b'The Porridge'	112281322526558659721	37.45483	-121.910725
b'Starbucks'	108268695461622743361	37.383221999999996	-121.894384
b'Panda Express'	117229377667217789659	37.269906	-121.90573
b'San Jose Diesel Electric'	102732228841638660168	37.3724	-121.900139
b'Kee Wah Bakery'	106591873440821589340	37.455032	-121.91076899999999
b'Tacos El Grullense Jal'	108992443934059813421	37.013737	-121.57500300000001
b'Muslim Task Force for Disaster Preparedness'	113517419870515837882	37.354875	-121.959228
b'Mira Vista Hills'	112610280642898692894	38.001469	-121.834298
b'Oryza Bistro Asiana'	107129253487817735598	37.325237	-121.945755
b'La Dolce Velo'	107675152968774427131	37.331979	-121.912249
b'T-Mobile'	116267675108047201068	37.383501	-121.897324
b'Colonial Way Apartments'	111580668211626053017		
b'Jamba Juice'	100557009329303358235	37.340211	-121.84218899999999
b'Tonic Hair Studio'	100719705661577811075	37.24592	-121.95844199999999
"b""Joanie's Cafe"""	115279581178074846963	37.426393	-122.14459099999999
b'Ihab Andrawess DMD- Palo Alto Dental Care'	106134683975162008148	37.447934000000004	-122.153673
b'Bath Solutions by Mike Counsil'	108202072004461375581	37.385263	-121.906346
b'Motel 6 Santa Clara'	102522478559236621663	37.351414	-121.98488799999998
b'Scandinavian Designs'	110238194454390706468	37.322765999999994	-122.02168600000002
"b""Pocket's Sports Grill"""	101113494915383311665	37.414460999999996	-122.093724
b'Petco'	108647573747081264306	37.324484999999996	-121.821251
b'U.S. Tow & Transport'	101717920929270367208	37.316637	-121.90751100000001
b'Burger King'	104807121417434587082	37.294425	-121.950645
b'The Pizza Box'	100884583740481511060	37.356546	-121.84088100000001
b'Brazilian Jiu-Jitsu Inc'	104770413983296896148	37.389148999999996	-122.09129899999999
b'Vedas Indian Restaurant'	101185614324659588453	37.435798	-121.90991399999999
b'Office Depot'	105860372818802689357	37.312810999999996	-121.80998000000001
b'Xilinx Inc'	114206116426432647196	37.252897	-121.93433799999998
b'Rotten Robbie'	100944061501766925325	37.307937	-122.03239599999999
b'Gia Gia Coffee'	117996234163106536259	37.306074	-121.81062299999999
"b""Baker's Lock & Key"""	114616237707018977925	37.267881	-121.93163500000001
b'Cao Nguyen Restaurant'	113161011605819040570	37.319109000000005	-121.82463500000001
b'Qcup Cafe'	107771877442799984788	37.454714	-121.911480
b'Eric & Janelle Boyenga - Boyenga Team'	105309519833413609608	37.326972	-122.03286999999999
b'Loretta Stagnitto Leadership Associates, LLC'	107360508128477183025	37.295495	-121.86561999999999
b'Casa Di Mir Montessori School'	107887156117596273538	37.290209000000004	-121.948292
b'Via Mia Pizza'	101635567661342514752	37.352198	-121.99044199999999
b'Willow Glen Frozen Yogurt'	103710958022041166851	37.308372	-121.900833
b'Wells Fargo Bank'	106462138418123099059	37.331404	-121.89233
b'Savers'	113144478244995678226	37.316832	-121.91662
b'GoMacPro'	103456941035373531190	37.323642	-121.96261499999999
b'The UPS Store'	114594674583749637979	37.37369	-122.052582
b'BUNN Ray Landscape Maintenance'	104805721580763009800	37.327611	-121.781879
b'Pantera Shredding'	116035112461908478069	37.339385	-121.89495500000001
b'Vino Locale'	114057479969357985128	37.448207000000004	-122.160476
"b""Chico's"""	109025199013413001084	37.378459	-122.115988
b'Fantasia Tea Cafe'	112295552170983569274	37.335972999999996	-122.01591
b'Central Liquors'	111121381323326943578	37.40347	-122.097381
b'Boxfish'	109520191916136242975	37.447445	-122.15712099999999
b'D & J Tire Center'	100888187289542691839	37.323494000000004	-121.935561
b'Pho 90 Degree'	110556890974424953869	37.331378	-121.856472
b'Farmers Insurance'	116251426974964282288	37.35533	-122.014343
b'Elite Entertainment'	104914866806752472087	37.409737	-121.99058799999999
b'S.J. Dental'	116718307611039742921	37.275529999999996	-121.92272700000001
b'Taco Bell'	100621388590241007503	37.363082	-121.834208
b'J K Spa Repair & Sales'	104399211550448105429	37.276902	-121.94476499999999
b'New Camau Restaurant'	100353575772357618112	37.388073999999996	-121.95333600000001
b'Monta Vista Market'	114260269400411369738	37.322767999999996	-122.05346100000001
"b""Ciano's Modern Latin Flavors"""	111736616490718567731	37.286944	-121.94452700000001
"b""Tony & Alba's Pizza & Pasta"""	117680664454232455883	37.323971	-121.95128899999999
"b""Sigona's Farmers Market"""	101809162137664103703		
"b""Aldo's Ristorante & Bar"""	111294635911477514672	37.261894	-121.96207
b'Punjab Cafe'	111558727226396033441	37.339234000000005	-121.88366699999999
b'Safeway Pharmacy (inside Safeway)'	111132051427752730894	37.323396	-121.912720
b'Jeff Burgess Painting and Decorating- painting and remodeling'	108310977587458805464	37.139860999999996	-121.664271
b'Thai Chili Cuisine'	100933671196122022794	37.353376000000004	-122.00033
b'VCA Lawrence Animal Hospital'	108442924361165081270	37.335436	-121.995007
b'The Powder Room'	110392407016924928442	37.233422	-121.97861100000001
b'Shady Lane'	108112165355979086752	37.447646	-122.16004199999999
b'Meebo Inc'	105837447897035247102		
b'Sunshine Bicycles'	113565235933330586937	37.013672	-121.576328
b'Tire Outlet Auto Service'	108202679751799329469	37.322911	-121.879425
b'Andonian Robert W MD'	101422019479719484374	37.326024	-121.937228
b'Capitol Volkswagen'	102273648363666735334	37.276635	-121.87463500000001
b'Westside Family Vision Center'	100701714207422584687	37.294589	-121.91851799999999
b'Starbucks'	117302941950052893467	37.378469	-122.11671799999999
"b""Amici's East Coast Pizzeria"""	112307962756445272634	37.318169	-122.032067
b'Jonathan H. Kim, D.D.S., Inc.'	108390486785940477011	37.374974	-121.87366599999999
b'Morgan Hill Dog Park'	100427498083041983852	37.11218	-121.647383
b'Autoglass Masters'	114047542755978291679	37.278392	-121.85036399999998
b'Herbert Hamerslough-Notary'	103097520283702244912	37.446701000000004	-122.15370800000001
b'Whimsical Frozen Yogurt-Gelato'	112453792516012850030	37.302044	-121.863848
b'Montalvo Arts Center'	116117024349724385971	37.243807000000004	-122.03105900000001
b'San Jose City Hall'	108431265491132171644	37.337187	-121.886871
b'Edible Arrangements'	102919024499822849932	37.446259999999995	-121.904046
b'Starbucks'	115562178075152202555	37.321026	-121.949091
b'Kumud Groceries'	116336354329202066759	37.318992	-122.032992
b'Abbey Carpet by Blossom Valley Interiors'	102725266264251329647	37.303067	-121.91399399999999
b'CVS Pharmacy | Photo'	108546900542097261964	37.338438000000004	-121.974248
b'Golden State Property Management'	115282543481008286799	37.321759	-121.979003
b'Huong Lan Sandwich'	109440914111705974981	37.32226	-121.827173
b'Biltmore Electrical Contractor'	117000975285028766550	37.401441999999996	-122.08067199999999
b'Wells Fargo Bank'	103603565944904520164	37.014252	-121.585323
b'China Taste'	110185671972005966747	37.397996	-121.92393700000001
b'Dr. Lynn S. Gretkowski, MD'	105435334632895337469	37.376544	-122.06517099999999
b'Legends Barbershop'	116931941512820193722	37.428452	-121.906279
b'Dr. Nadine E. Graven, MD'	116841379023789447521		
b'European Auto Repair'	106325991618420804096	37.367591	-121.996808
b'Church of Divine Man'	113483502427582582400	37.418296999999995	-122.08944299999999
"b""Chili's Grill & Bar"""	115523584441224312539	37.352757000000004	-121.99528000000001
b'Faultline Brewing Company'	100887731203541266259	37.387634999999996	-121.99252
b'Cost Plus World Market'	105323836509012319202	37.32229	-121.972595
b'R & D Panasonic Co'	111793527588984568399	37.335031	-122.00528200000001
b'K&C Food Wholesale'	116341943585293725455	37.357820000000004	-121.89015900000001
"b""Michael J's Body Shop"""	103326029125185709466	37.342046999999994	-121.91191200000002
b'Robert L. Murray X, DC'	104650141081522957527	37.3401	-122.041579
b'Santa Clara County Law Library'	116368953277565252941	37.339588	-121.89325
b'Hot Topic'	112096185865839535010	37.418168	-121.901096
b'Hanin Motor Group Inc'	113956135596987593958	37.323021000000004	-121.954594
b'Sleep Train Mattress Centers'	108091566357225410872	37.376728	-122.06309399999999
b'Extreme Tae Kwon Do'	107505077853043468474	37.346298	-121.923911
b'Portnov Computer School'	106976107275929906274	37.397242	-122.106445
b'The Fairmont San Jose'	110826497210165327397	37.33297	-121.889196
b'Layang Layang'	106866134305746338384	37.428940000000004	-121.911024
"b""Roberto's Cantina"""	114442955193797633378	37.376525	-122.030119
b'Man Ley Donuts'	114401070282599723734	37.306385999999996	-121.89157900000001
b'Daily Donuts & Sandwiches'	113135739216805010937	37.39145	-122.01403
b'Chipotle Mexican Grill'	116874027131029000603	37.394766	-121.94646499999999
b'Mary Dental'	102570250623258477198	37.390552	-122.042006
b'Cubby Cuts For Kids'	117405356171575406332	37.391649	-122.094718
b'AAA Painting & Construction'	104774436777821491244	37.312871	-121.94617099999999
b'New Orient Restaurant'	111776178432269740957	37.414145	-122.093189
b'Silicon Valley Gurdwara'	115052502405695378925	37.368783	-121.966986
b'Bank of America'	105506230124777399337	37.287397	-121.93227399999999
b'New Almaden and the Almaden Quicksilver Mining Museum'	110676401010123757195	37.178471	-121.819046
b'IHOP Restaurant'	100400965614290032359	37.348043	-121.898974
b'National Bartenders School'	110399421351433043494	37.388976	-122.090194
b'Sky High Sports - San Jose'	100508982120714592769	37.37109	-121.978806
b'Verizon Wireless'	112749863283391656582	37.352114	-121.963416
b'Factory 2-U'	116129301618719726460	37.323716	-121.79496999999999
b'Thai Spice'	117394492827022434458	37.22858	-121.981233
b'Peter Cassara Clothiers'	116614804193594953298	37.369909	-122.04250900000001
b'Spice Kit'	106487801274586331244	37.427064	-122.14441000000001
"b""Tommy's of Los Gatos"""	101387432246856265887	37.232776	-121.979023
b'Satsuma'	102161643637740597306	37.375552	-122.063724
b'Starbucks'	109345087988713423329	37.390806	-122.09483700000001
b'191 Restaurant & Bar'	112191656121131185915	37.393895	-122.07876999999999
b'Careful Cleaners'	110148996577787607894	37.394202	-122.079702
b'Wienerschnitzel'	103252468728954620749	37.417538	-121.87573
b'Country Inn Motel'	109132438231682556926	37.404542	-122.1178
"b""Domino's Pizza"""	114661312839906131400	37.31046	-121.93108600000001
b'La Salsa'	103625433553056692020	37.402101	-122.11355
b'SUBWAY\xc2\xae Restaurants'	114544378216761817923	37.019488	-121.57657900000001
b'Auto Group'	109856864770564699864	37.323769	-121.90791000000002
b'Orange Tree'	111687280473792783879	37.323366	-122.04838000000001
"b""Levi's"""	110215196163642313517	37.415256	-121.897512
b'Spice Hut'	101520382907764564763	37.361221	-122.025795
b'American Claims'	109666439541500747448	33.12948	-117.262902
b'Security Code 3'	112614252342146042311	37.368527	-121.914979
b'Los Altos Pharmacy, Inc.'	118298333949065205009	37.378145	-122.116454
b'Brown School'	105706123701532111238	37.360774	-121.964403
b'Rangoon Restaurant'	102762912843029633853	37.445333000000005	-122.16049699999999
"b""The King's Academy"""	107572314472138581117	37.386537	-122.011218
b'Mountain View Taxi'	104384608017928230013	37.418818	-122.09308999999999
b'Parkview Elementary School'	104270892252982263656	37.271576	-121.845771
b'Crave'	104128661171512945929	37.424135	-122.09165800000001
"b""Mark's Hot Dogs"""	104982239032393561924	37.361672999999996	-121.83433899999999
b'El Adobe Taqueria'	103794323107495829401	37.367267	-122.023602
b'Casa Grande Cafe'	114319227229197919981	34.193591999999995	-119.16984099999999
b'Fremont High School Swim Pool'	104343470531202951462	37.353699	-122.033526
b'Bank of America'	117129763000090620808	37.309653999999995	-121.80933600000002
b'Up In Smoke'	101694954059506745177	37.25223	-121.90976
b'Flowers Etc'	102070305704706161960	37.320551	-122.05221
b'Chevron ExtraMileSan Jose'	108664705765931681631	37.315052	-121.837027
b'Campo 185'	109560274980267402610	37.444632	-122.16303799999999
b'Intuitive Surgical Inc'	112724741599721140429	37.37182	-121.99176899999999
b'Nob Hill Foods'	117278070422442092451	37.014272999999996	-121.58515700000001
b'Motel 6 San Jose Convention Center'	115686034745400281382	37.331765000000004	-121.91063700000001
b'Great China Garden'	112055999122779137856	37.012302000000005	-121.571005
b'Breakfast Place'	106262375921552788054	37.308355999999996	-121.951517
"b""Cal's Garage Doors"""	104632647283041617746	37.276208000000004	-121.949371
b'Victoria Law Offices'	116401128191507485300	37.316205	-121.94413700000001
b'Round Table Pizza'	100362442597324377193	37.387584999999994	-121.861328
b'Summit Steakhouse & Saloon'	111414688464374612521	37.247157	-121.77301200000001
b'Beta C Cafe'	103381098624365561749	37.426028	-122.072124
b'Anderson Lock Change'	108398274862598190070	37.356218	-122.091545
b'Quito Shamrock Shoe Repair'	116675783625799542056	37.280703	-121.99948300000001
b'Baskin Robbins'	104603920780554725100	37.327214	-121.949354
b'Palo Alto Locksmith Service'	110892518339444744060	37.451945	-122.12096799999999
b'Quiznos Sandwich Restaurants'	110758577833533066292	37.394933	-121.94583300000001
b'Sai Cafe & Market'	103071303306395213000	37.236329	-121.805053
b'Boxing For Health'	108979699293851818224	37.81197	-122.248411
b'Chase'	108114971460212601358	37.373692999999996	-122.057353
b'Cotton On-Great Mall-The Bay'	104595670029092198853	37.418088	-121.90113799999999
b'Anthropologie'	113718838322308615183	37.32116	-121.94748500000001
b'Tom Matsumoto Elementary School'	118400141015287167246	37.312339	-121.765308
b'R & B Seafood Restaurant'	116623278207233180862	37.426282	-122.147309
b'Candice Kistner State Farm Insurance Agent'	115362849246567669377	37.417516	-122.101873
"b""Arby's"""	101022631758437085221	37.414398	-121.893598
b'Western Property Group'	100158344576302300945	37.307657	-121.977401
b'Massage Therapy Center'	111437788371708702254	37.426798	-122.14463400000001
b'King Aquarium'	104397637028383464065	37.334333	-121.85333
b'San Jose Autoworks'	105850295259729395085	37.348184	-121.89540500000001
b'Vivid Night Club'	104408871856640506835	37.335967	-121.89030100000001
b'IKEA East Palo Alto'	114342863283828569890	37.461107	-122.139168
b'River of Life Christian Church'	112371943692453180113	37.379283	-121.95255900000001
"b""McDonald's"""	111546304223240455785	37.324735	-121.82273500000001
b'Tapioca Express'	117185685000017360733	37.393736	-122.078352
b'Joyeria Del Sol'	115848109562127603624	37.331157	-121.834127
b'Monta Loma Park'	109064384507613783003	37.408668	-122.099544
b'Rosalind Cardia, Marriage and Family Therapist'	111324024637111714306	37.230647999999995	-121.983522
b'Ck12 Foundation'	110635259453379122082	37.43503	-122.10960800000001
"b""Chef P's Restaurant"""	100044454990536411247	37.416525	-121.87688999999999
b'Bracher Park'	111461500761682804114	37.369543	-121.976105
b'Polska Misja Pastoralna \xc5\x9aW. Brata Alberta'	100635260396693269455	37.358261	-121.808808
b'Homestead Bowl & The X Bar'	116035057109427838807	37.336403999999995	-122.040776
b'ABC Learning Montessori'	107981570910579999645	37.271124	-121.879368
b'Santa Clara Chiropractor, Dekeyrel Adam DC'	107049378368837175700	37.349441999999996	-121.948324
b'Hockey Giant'	103990152308210271157	37.315653999999995	-121.83478000000001
b'Milpitas Square'	105953834256070018683	37.422288	-121.91820200000001
b'AG Appliances'	105549461310773247045	37.365327	-121.900002
b'1-2-X-U Boardshop'	117253874324920383284	37.322702	-122.034405
b'Kai Maddox Salon'	109921610479966370972		
b'La Bou Bakery & Cafe'	105527019125230647439	38.745378	-121.26186899999999
b'JJA Consultants Inc'	117668345057173196871	37.130501	-121.65438999999999
b'All Chemical Disposal Inc'	105982574344026473720	37.23729	-121.776595
"b""Gold's Gym"""	109607474761980979288	37.231294	-121.77588999999999
b'New Coast Studios'	112381547554145152735	37.423248	-122.09886499999999
b'Frans Market'	112780894824444147571	37.449109	-122.160503
b'Christa McAuliffe School'	108070122593378537290	37.291498	-122.010502
b'Floor Center'	115090735159979200196	37.323293	-121.992244
"b""Jiminez's Taqueria"""	113928948119016717244	37.337623	-121.95034
b'Off Broadway Shoes'	105171514504424799659		
b'Public Storage'	108501869540939864343	37.381341	-122.017356
b'Bonita Daycare'	113474202547899168749	373.60444	-1219.91309
b'Old Ironsides Cafe'	101135934350973325463	37.397107	-121.979398
b'Lucky'	115970554852211417591	37.375515	-122.06315
b'Rio Adobe Southwest Cafe'	110365868478244553404	37.315434	-122.03281000000001
b'Stevens Creek County Park'	106518424099418526712	37.284240999999994	-122.07664299999999
b'Goodyear Auto Service Center'	115656256153408774925	37.336428000000005	-122.032554
b'Sheraton San Jose'	109351167236680713146	37.402692	-121.91113
b'Public Storage'	112283464302209190797	37.335065	-121.84592099999999
b'Good Guys Appliance Repair'	106141166200970037767	37.434309000000006	-122.126791
b'Peel Technologies Inc'	111539406085760699537	37.392208000000004	-122.079806
b'Solstice Salon'	111411056632735814120	37.3851	-122.075374
b'Florentine'	108197059286337030634	37.318834	-122.032992
"b""Bob's Discount Liquors"""	104303906663456194630	37.39425	-121.959949
"b""Togo's"""	113988595467017773164	37.393972999999995	-122.09874599999999
b'Terra Patio and Garden'	103555359609045087951	37.387240999999996	-122.086549
b'Central Computer Systems'	108150221721927259095	37.375071999999996	-122.05836599999999
"b""Ava's Downtown Market & Deli"""	106037665609902953356	37.392039000000004	-122.08020800000001
"b""Talbot's Steam Cleaning"""	116522537193321346901	37.35255	-122.013512
"b""Howard's Shoes for Children"""	105278253466077463279		
b'Main Street Burgers'	101247451692989877326	37.222252000000005	-121.98416999999999
b'Lunardi Moving Service'	114338756400542414231	37.390295	-121.896105
b'Foothill Produce'	106521148551299367864	37.336797999999995	-122.067622
b'Tommy Bahama'	117250057802360643368	37.32093	-121.948269
b'Know Knew Books'	111745387933237954474	37.426235	-122.14455600000001
b'Express'	118030361369638867071	37.442494	-122.170425
b'Mahalo Hawaii BBQ & Chinese Food'	102029947078982815917	37.261357000000004	-121.875662
b'Olleh Sushi & Tofu House'	115357821689354432319	37.362781	-122.02558400000001
b'Renegades'	105636696226244616039	37.342321000000005	-121.911446
b'Bobcat Batteries'	113703930299610610468	37.30945	-121.87466299999998
b'J.Crew'	102012798412775698578	37.441564	-122.17196100000001
b'Orchard Gardens Park - Tennis Courts'	111054016205718659558	37.399913	-122.02452
b'Starbucks'	112577698065481838318	37.345384	-121.936551
b'The Home Depot - Campbell'	115956383128911789714	37.29249	-121.94134199999999
b'Eurotech Tuning'	100073258552861985848	37.28201	-121.947875
b'Woodside Place Apartments'	101024200069186037464		
b'McKee Road Mini Storage'	103558273007499891470	37.372135	-121.84103799999998
b'Public Storage'	102151128281899572891	37.40879	-122.07401899999999
b'McGill Teak Furniture'	118402205099550154022	37.226304	-121.982059
b'MacArthur Park'	103966053199091172333	37.442984	-122.16543200000001
b'Tsunami Sushi'	106433956081445660830	37.393543	-122.07883799999999
b'Music Go Round'	107211828907103347374	37.257386	-121.876595
b'Restaurant James Randall'	110417772591658797530	37.227585999999995	-121.98189099999999
b'Seoul Foot Spa'	104200526186804731745	37.352003	-121.989663
b'Cheese Steak Shop'	115720135881774844633	37.3695	-122.04255
b'Los Altos History Museum'	101106602540899120879	37.380703999999994	-122.11198600000002
b'Los Gatos Roofing'	104828447994386694080	37.221694	-121.983908
b'YB - Yerba Buena Valley Fair'	105054138458292055695	37.323051	-121.943476
