gPlusUserId,currentPlace
103615286126064465067,"Campbell, CA"
103615643667665829587,"San Jose, CA"
103616982826996546386,Sunnyvale
103617026666842952568,"Santa Clara, CA USA"
103630387222880212398,"Cupertino,  CA"
103630518576804106800,"Saratoga Springs, NY 12866"
103634505737827316947,"Santa Clara, UT"
103644947159586437284,"Morgan Hill, CA 95037"
103646908782123783418,"San Jose, Ca."
103651031798446567094,Santa Clara
103663311403140102799,"San Jose, CA"
103672594727211623840,"San Jose, CA"
103680227863448943693,Gilroy
103685716679556018036,"Palo Alto, CA"
103688405513400260462,"Mountain View, CA"
103689369357331897100,San Jose
103689785953014976876,"Mountain View, CA"
103691389133860492858,"Mountain View, CA"
103695638348685195761,Los Altos Hills
103699246387620043405,"San Jose, CA"
103702738826931357955,"Palo Alto, CA 94303"
103711939123325763038,"Mountain View, CA"
103722630985576669446,San Jose
103725647368982046863,"Saratoga Springs, UT 84045"
103730024173906426739,"Mountain View, CA"
103731183430412205559,"Palo Alto, CA"
103737211115630462581,Sunnyvale
103738868426934579972,"Fort Campbell, KY / Jackson, TN"
103744650182035207431,"San Jose, CA"
103761486492790758399,"San Jose, CA"
103769198899113617651,"San Jose, CA"
103772137930459967801,"2212 Ringwood Avenue, San Jose, CA"
103772301526352100970,"San Jose, CA"
103772883145285066671,"Milpitas, CA USA"
103774401952723835695,San Jose
103782559850994595764,Palo Alto
103794760367622574517,"Santa Clara, CA"
103799964238817492395,"Mountain View, CA"
103802625139481911923,"Santa Clara, Utah"
103805474620981626511,"San Jose, CA"
103809895066809270880,"Sunnyvale, California"
103811686658992731712,"Campbell, CA 95008"
103818994102066891698,Cupertino
103835598889289569887,"San Jose, CA"
103835876288653448735,"Cupertino, CA  USA"
103836988764310107417,"Palo Alto, CA"
103837272882607524009,San Jose
103840131169253354981,"San Jose, CA"
103840227216367462548,"Los Gatos, CA"
103840356158671227483,"Saratoga Springs, UT"
103857298352152931604,Sunnyvale
103860818701625518603,5407 studebaker circle San Jose ca 95136
103863329462831863985,"Mountain View, California, USA"
103887845752641547884,"Mountain View, California"
103891832733507561951,"San Jose, CA"
103893121301860269944,"San Jose, CA"
103895612269625106940,"San Jose, Ca"
103896213706088393269,"Mountain View, CA"
103899781248912891049,San Jose
103907144849202724218,"Mountain View, CA"
103907164790902932557,Cupertino
103909552593199985557,"Mountain View, CA"
103910216579365791160,"Campbell, CA"
103918967858960350641,"Mountain View, CA"
103919540651881142017,"Mountain View, CA"
103927824015892475666,"Saratoga, CA, USA"
103929517931449536128,"San Jose, CA"
103929716479341989504,"Santa Clara, UT"
103933871715932897511,Saratoga Springs
103945314724723970477,"San Jose,  CA"
103946905111065297496,"Santa Clara, CA, USA"
103947316759724119751,"San Jose, California"
103947836466033012521,"Mountain View, CA"
103951826558502729102,"Mountain View, CA"
103958383796502826946,"Saratoga, CA"
103966858430996348462,"Los Altos, CA"
103967466350183130826,"San Jose, CA"
103982070049028074109,"San Jose, CA"
103982514363530804821,"Santa Clara, CA"
103982879236913518214,"Campbell, CA"
103989419560777883280,"Mountain View, CA"
103992114291974390176,"Santa Clara, CA 95050"
103992164449989921680,"Santa Clara, CA, USA"
104003926472725508925,San Jose
104006099947672311607,Mountain View
104012948245266998396,"San Jose, CA"
104013795191952663445,San Jose
104014890710184501032,"San Jose, CA"
104023451920714923588,"Saratoga Springs, NY"
104025742932274952384,Palo Alto
104027391625863742263,"Mountain View, California"
104032338566920061844,"San Jose, CA"
104038620313177595145,Mountain View
104041241690396483524,Palo Alto
104041772168235300666,"Sunnyvale, CA"
104049263899609220762,San Jose
104053251432263797818,Saratoga Springs UT
104059642034352407871,"Sunnyvale, California"
104064623460015726488,Sunnyvale
104065746404104536420,"San Jose, CA"
104067721748855924727,"Sunnyvale, CA"
104079766386901927264,Saratoga Springs
104089032537755759041,"Ft Campbell, KY"
104096170093947035662,"1228 West McKinley Ave. #7, Sunnyvale, CA 94086"
104105873388459312441,"Sunnyvale, CA"
104111654195335320719,"San Pedro, San Jose, Costa Rica"
104114816676916582616,"Sunnyvale, CA"
104115233137932847564,"16337 Redwood Lodge Road, Los Gatos, CA 95033"
104117417537179283886,"San Jose, CA"
104124326262942476641,"San Jose, CA"
104126446737990478761,"Mountain View, CA 94043"
104133448645989267087,San Jose
104138950981758412697,"Campbellville, Ontario, Canada"
104145178994489994915,"Campbell,Ca"
104147679075747271623,"San Jose, ca"
104154886204131064858,San Jose
104157849826306124324,"Mountain View, California"
104158745971195303043,"Mountain View, CA"
104160805348522806329,"Campbell, CA"
104161697972605523861,"Sunnyvale, California"
104161731030348649815,San Jose (California)
104174830201697072604,San Jose
104176732683622817457,"Sunnyvale, CA"
104182874366116578695,"San Jose, CA"
104192813096116490566,"Saratoga, IA"
104195755160213461582,"Mountain View, CA"
104197855475683514253,"Sunnyvale, CA"
104204733044655866996,"Los Altos, CA 94024"
104206249496325608981,"San Jose, CA"
104215248472509838474,"San Jose, California, USA"
104215660430849629614,"San Jose, CA"
104216915830118920228,"Mountain View, California"
104221257931660993723,"San Jose, CA"
104221634390111541808,"Mountain View, CA"
104226760567511038001,"San Jose, CA"
104232677847172486984,"Palo Alto, CA"
104233346412918793542,"Campbell, CA 95008"
104236070575939104992,"De Los Altos, Centro, 47600 Tepatitlan, México"
104236213870410269849,Santa Clara
104238622913750876897,"Mountain View, CA"
104242152712912504808,"Saratoga Springs, NY 12866"
104246651218089434662,"Santa Clara, CA"
104254875598144316301,"Saratoga Springs, UT"
104257898121542568651,"Sunnyvale, CA"
104258200624614410590,"San Jose, California"
104258414335230045136,"San Jose, CA"
104258475371357020113,"San Jose, CA"
104270775783009932881,"Mountain View, CA"
104278887804227255176,"Saratoga Springs, N.Y."
104283706339493968099,Mountain View
104293926997329646745,1600 Amphitheatre Parkway Mountain View CA 94043
104298694352194582460,"Santa Clara, CA"
104308322016887323049,San Jose
104313839510492224546,"San Jose, California"
104315209831355087402,"San Jose, CA"
104329324701581703163,"Mountain View, CA"
104341829875833619055,"Sunnyvale, California"
104348235682884550941,San Jose
104354716277977135488,"San Jose, CA"
104355822316552978731,"Santa Clara, California, USA"
104362169044492956343,"San Jose, CA"
104365350493623062534,San Jose
104373663491996584761,"Mountain View, CA"
104380356572120775177,San Jose
104380587084747819098,"Mountain View, US"
104381067216264823783,"San Jose, CA 95112, United States"
104381190160255603587,Mountain View
104383113257832538591,Mountain View
104387983500912173464,San Jose
104388094955176954332,"Mountain View, CA"
104389484297513694488,"West San Jose, CA"
104392128272831146892,Sunnyvale
104402386890161186206,"Los Gatos, CA"
104407696427146970705,Saratoga Springs
104410235468932432659,"San Jose, CA"
104412641405478127168,"Santa Clara, CA"
104414615497217351500,"Palo Alto, CA"
104424372771907989380,"San Jose, CA, United States"
104435082618104157597,"San Jose, CA 95118"
104448871532735609217,San Jose
104450667924979918462,"San Jose, California"
104459422021222038930,"Mountain View, CA"
104462775750006582452,"Campbell, CA"
104466473723220875120,"San Jose, CA 95120"
104469793111570979283,"Sunnyvale, CA 94086"
104469972063753017052,"San Jose, CA"
104477463842311984486,"Cupertino, CA"
104481823512498213721,"San Jose, CA"
104485234683950945133,"Sunnyvale, Ca."
104489438288324698351,San Jose
104489736819256904474,San Jose
104492713130185619122,"Mountain View, CA"
104493809031638204696,"Campbell, CA"
104504012230321776411,"Mountain View, CA"
104508438461563395514,"Mountain View, CA"
104510330526348770483,San Jose
104514215024130907926,"Sunnyvale, CA"
104514564594483751452,"Mountain View, CA"
104514922907459165982,"Palo Alto, CA"
104514993729312332832,"Mountain View, CA"
104515281538207434831,"San Jose, CA 95125"
104531930062505559998,San Jose
104533507941475109959,"Fort Campbell, Kentucky"
104535648454674707430,San Jose Ca
104535866546798318016,"658 North King Road, San Jose, CA"
104545546470427905942,"San Jose, CA"
104547692328333932021,"Santa Clara, CA"
104554340160383610397,"San Jose, CA"
104560940132091233540,Cupertino
104565198918972919543,Santa Clara
104569965524162858054,"San Jose, CA"
104577548817208979684,"San Jose, CA"
104586661110346736158,"Saratoga Springs, Utah"
104588126304399049255,San Jose
104590312944925777228,"Saratoga Springs, UT"
104590679115373204864,"Campbell, CA"
104600278106130078543,Milpitas CA
104601999673239094838,"Sunnyvale, CA"
104603835617089924985,"Saratoga Springs, Ut"
104606997133662420512,"San Jose, California"
104609324328692367680,"Saratoga, CA"
104614957458237192361,"Milpitas, Ca."
104615663641488989553,"Palo Alto, California"
104616371449158781989,"San Jose, Costa Rica"
104617833000421098021,"Sunnyvale, CA"
104623850265714063459,San Antonio de Los Altos
104624274988327813359,"Saratoga Springs, Utah"
104625956830949888969,"Saratoga Springs, NY 12866"
104626770785698767711,"Sunnyvale, CA"
104627942793857373289,"Santa Clara, CA"
104632457093071492395,"San Jose, CA 95112"
104641657065085337895,"Mountain View, CA"
104642619181670683821,"Saratoga Springs, Utah"
104649503945598973602,"Palo Alto, CA"
104653461938409998253,"Palo Alto, CA"
104653836947055045794,San Jose
104654239086222617029,San Jose
104656557932396673165,"San Jose, CA"
104666468810200079531,Palo Alto
104671438734702118902,"San Jose, Ca"
104676685610865620877,San Jose California
104677627534858440637,"Sunnyvale, CA"
104686375774952769994,"San Jose, CA"
104690083854972467438,"Mountain View, California"
104692411875269101679,"Sunnyvale, CA"
104694450953960638569,"San Jose, CA"
104699810500525114828,"Mountain View, CA"
104700176487538967501,San Jose
104707472500772081986,Santa Clara
104714903353159990739,Santa Clara
104720054849847206277,"San Jose, CA"
104724274357746831061,"San Jose, CA"
104727718422077227100,"Palo Alto, CA"
104729726031498670481,Los Gatos CA
104730335601801306782,"San Jose, Ca"
104735163081778597621,Santa Clara
104736463265494342886,"Sunnyvale, CA"
104742614037186392793,"Palo Alto, CA"
104744871076396904202,"Los Gatos, California"
104746596206158980041,"Mountain View, USA"
104756861843949762739,"San Jose, CA"
104757489703244452560,San Jose
104761730065537020636,Cupertino
104768542470009091531,"Los Altos, CA"
104779744227830914641,"San Jose, CA"
104784845637894047496,"Los Gatos, CA"
104785144505611346993,"Mountain View, CA"
104788522897860727185,"Santa Clara, California"
104798097088752567286,"Los Altos, CA"
104799655427851314559,"San Jose, CA, United States"
104802472625505195354,"San Jose, CA"
104805219551621965160,"Palo Alto, CA"
104808328655777075682,"San Jose, CA"
104808779804945796370,"San Jose, CA"
104808787299055319384,"San Jose, CA"
104809078796105937257,"Sunnyvale, CA"
104810010005975544759,"Palo Alto, CA"
104816218264822479742,"Palo Alto, CA"
104821213398386776498,"Fort Campbell, KY 42223"
104822148447769571820,"Mountain View, CA"
104827539582427493315,San Jose
104838126039139338702,"San Jose, California"
104842611362634804122,Santa Clara ca
104848517089540637231,"Mountain View, CA"
104854606503751959975,"Mountain View, CA"
104856709277579492034,"Milpitas, California"
104860207898115479179,"Cupertino, CA, United States"
104862274180494719802,"San Jose, CA"
104862984598574266032,"San Jose del Cabo, BCS Mexico"
104865210632594042799,"Mountain View, CA"
104865561404453876011,Palo Alto
104869336161692909932,"Cupertino, CA 95014"
104871113713923058972,"Palo Alto, CA"
104874619380152652392,Mountain View
104882585213189292801,"Mountain View, CA"
104882952520347301749,Mountain View
104885070271037380646,"Mountain View, California"
104892551897642726977,"San Jose, CA"
104896537673470410734,"Mountain View, CA"
104903895914396893235,"Los Altos, California"
104908340805164656895,"Santa Clara, CA"
104910417903462971346,"San Jose, CA"
104913278000622813462,"San Jose, CA"
104913948016445309809,"Sunnyvale, CA"
104917736890891383144,"Mountain View, CA"
104922030939848932494,"San Jose, Ca"
104924939585021190517,"San Jose, California, USA"
104926154394268297403,"Mountain View, CA"
104931430057406757956,"Saratoga Springs, UT"
104931462572912498373,"San Jose, CA"
104934317807167850246,"Santa Clara, CA 95054, United States"
104934956617010277052,"Palo Alto, CA"
104938732058379124107,"San Jose, CA"
104942635482871856730,San Jose California
104947369741385864977,"San Jose, CA"
104954577593392929036,"Palo Alto, Ca"
104956492120764985262,Mountain View
104965485201595394335,"Los Gatos, CA"
104966934756977529258,Saratoga Springs
104966979986574497517,Santa Clara
104968330631741713912,"San Jose del Cabo, San José del Cabo, Mexico"
104969936976207115639,"Cupertino, CA"
104971539131423672458,"Santa Clara, California"
104972554943502043029,"San Jose, CA"
104973077038050828162,"Mountain View, California"
104973640991669156931,"San Jose, CA"
104974148429878988202,"Sunnyvale, CA"
104980223951662333825,"Mountain View, California"
104983861770891883443,"San Jose, CA"
104999923490818138573,Santa Clara
105007636339470618523,"Mountain View, CA"
105007839761070556038,"San Jose, CA"
105007978003812028840,"San Jose, CA, USA"
105010626175440780401,"Milpitas, Ca"
105022237091991065530,"Mountain View, CA"
105023908302395935219,"Fort Campbell, KY 42223, United States"
105050117605857775783,"San Jose, CA 95126, United States"
105061148981711047398,San Jose
105065558846775182864,"Los Altos, CA"
105069424007957267204,"Los Gatos, California"
105077453496073673603,"Mountain View, CA"
105079613344216566986,"Sunnyvale, CA"
105081578361977030637,"Los Gatos, CA"
105088932881523812789,"Mountain View, CA 94043"
105096271979626700004,"San Jose, CA"
105101488180175019781,Milpitas
105101740180124477105,"Santa Clara, CA"
105105021056355039264,"Palo Alto, CA"
105109949610688806837,San Jose
105110541607326329453,"Mountain View, CA"
105113415055030093478,Mountain View
105114464541665786750,"Palo Alto, CA"
105115240949085911346,"Sunnyvale, CA"
105121635714017553750,San Jose
105123633206271024986,Cupertino
105124830376072889607,"San Jose, CA"
105126312267915112280,"Santa Clara, California"
105137248982918696618,"Mountain View, CA"
105138556968196911698,"Palo Alto, CA"
105143879306609498815,"Mountain View, CA, USA"
105152503384268783597,"Los Altos Hills, CA"
105158906459228618120,Gilroy
105160608470069355831,"Mountain View, CA"
105160692599052362135,"San Jose, Costa Rica"
105160853216584336624,San Jose
105171200303491843950,"San Jose, CA"
105188006326758200253,"Palo Alto, CA"
105191469350011234484,"Palo Alto, CA"
105197869658564602744,"San Jose, CA"
105216187737509580395,City of San Jose Del Monte Bulacan
105227662497981118950,Palo Alto
105229597069891952213,"Morgan Hill, CA"
105229686595945792364,"Santa Clara, CA"
105235169163051313786,"440 Kipling St., Palo Alto, CA 94301."
105261904717533854027,San Jose
105263585893976393042,"San Jose, CA"
105273608019895365111,Mountain View
105274123291059144962,"Santa Clara, CA"
105279197618750104369,"Campbell, CA 95008"
105280235869656865291,San Jose
105281598952820331309,"Robron Road, Campbell River, BC, Canada V9W 5N5"
105282549926577948262,"Mountain View, CA"
105290226622485788994,"San Jose, CA"
105300298668314022855,"Mountain View, CA"
105305534631287472457,"San Jose, CA"
105313398500126288610,"Palo Alto, CA"
105313683921983250964,San Jose
105315738701933567601,Mountain View
105324118345293600181,"Milpitas, CA"
105325221414180572239,San Jose
105327734602698838778,"Mountain View, CA"
105328638488503423698,"San Jose, California, USA"
105330516239590931670,"Mountain View, CA"
105332917839725645173,"San Jose, CA"
105333861495902687776,San Jose
105338885055199722148,Mountain View
105339179808302792136,"Campbell, CA"
105350543903875286993,"San Jose, CA 95148, United States"
105354093605110988357,San Jose CA
105390100105302533458,"San Jose, Ca"
105395848549113665929,"Campbell, California"
105398903566215134907,San Jose
105400414072790624253,Palo Alto
105401119527734619979,"San Jose, CA"
105409773653508395187,Palo Alto
105413272837588853887,"San Jose, CA"
105426025211020326609,Santa Clara Ca
105431853163089795769,"Mountain View, CA"
105433835119414296278,"San Jose, Ca"
105449501432597042119,Sunnyvale
105453123992538871391,Cupertino
105458162626970854181,"San Jose, California USA"
105461133641176489379,Sunnyvale， CA
105466407629752817613,"Palo Alto, CA 94306"
105472928056242009242,"San Jose, CA"
105473223265010803457,"San Jose, California"
105490168377003028706,"Santa Clara, CA"
105491295140968846829,"Mountain View, CA"
105503747337707752390,"Morgan Hill, CA 95037"
105517809134444961653,San Jose
105520257287760182944,San Jose
105524775690439706900,San Jose
105529381445332013401,"Milpitas, CA 95035"
105532580483235709798,"San Jose, CA"
105538300792561556900,"Santa Clara, CA"
105540241924141497089,"Mountain View, CA, USA"
105549241393046181380,"Sunnyvale, CA"
105551989431666449555,"Mountain View, CA"
105556120523083738641,"Los Gatos, CA 95033, United States"
105564907817287466109,San Jose
105568891896536880306,San Jose
105569462731896305770,"Santa Clara, CA"
105569550671492113769,"Mountain View, CA"
105572094064062705467,"Palo Alto, CA"
105574411401507562672,"Santa Clara, CA"
105574780415003278667,"Palo Alto, CA"
105575760656035574508,"San Jose, CA"
105580508742467991796,"Milpitas, CA"
105583093156632660025,Campbell River
105593551805422072784,"San Jose, California"
105607574903288961091,"Mountain View, California, USA"
105610845038147350711,"Los Gatos, CA"
105615444551220058465,"Santa Clara, CA 95054"
105617108151851892341,Los Gatos
105629490507875108585,San Jose
105630279269468801276,"San Jose, California, USA"
105630962614952296272,"Palo Alto, CA"
105635174281176940084,"San Jose, CA"
105640597995711832525,"San Jose, CA USA"
105648389636633442882,San Jose California
105668714927913757793,Mountain View
105669222902618666871,San Jose
105675780155441639632,Campbell River
105676108062355313421,"San Jose, CA"
105683831178041124661,"Mountain View, CA"
105685540212087364666,"Gilroy, CA 95020"
105685937450546649013,"San Jose, CA"
105690352674741095718,"San Jose, CA"
105691736138498302697,"Los Altos, CA"
105693381346089696083,"San Jose, ca"
105695532410473310549,San Jose de Cucuta
105698063683174072916,"Santa Clara, CA"
105701581579526554093,"San Jose, CA"
105703818675148426227,"Campbell, California"
105707755202249052492,San Jose
105711296989975901212,"San Jose, CA"
105712386542755523768,"Sunnyvale, CA"
105727149606144433214,San Jose
105739237097428973694,"San Jose, CA"
105740237049929602069,"Palo Alto, CA"
105744581782476735869,"Santa Clara, CA, USA"
105747442471989557272,Mountain View
105748386177678085170,San Jose
105752092313960876437,"Mountain View, CA"
105755620333743697967,Sunnyvale
105759078102304666249,Saratoga
105765390030781045236,"Mountain View, CA"
105767850549153155012,"Mountain View, CA"
105770007383968425606,"San Jose, California"
105770588698764777160,Gilroy California
105773409984640259683,"Palo Alto, CA"
105780351382993712893,San Jose
105782159775394806605,San Jose
105783114257992168178,San Jose
105800101056138316864,"Sunnyvale, CA 94089"
105808808946068469056,"Saratoga Springs, UT"
105811061202811271566,"San Jose, CA"
105811520362459094714,"Mountain View, CA"
105816596842355285947,Sunnyvale
105824093931213338590,"San Jose, CA"
105824506793920360146,San Jose CA
105828216945703908119,"San Jose, Ca"
105830450984574518682,Sunnyvale
105845792043069996236,"Mountain View, CA"
105849592911662199108,"Mountain View, CA 94043"
105856893525226965244,"Morgan Hill, CA"
105858296749693237157,"Cupertino, CA 95014"
105858472216933901197,"San Jose, CA"
105868066082294972131,San Jose
105876903877689348842,Saratoga Springs
105882701161607946089,"San Jose, CA"
105884464732634503883,Sunnyvale
105890762242996136060,Santa Clara
105891859174265465126,"San Jose, CA"
105892329353559129582,"Sunnyvale, CA 94086"
105895284429819895874,Campbell
105905158111391465641,"Sunnyvale, CA"
105908988406141529353,"Saratoga Springs, NY 12866, United States"
105910182941879257730,"Calle Santa Clara, 8, Burgos, España"
105913218756655158874,Palo Alto
105914620599596612399,Not Cupertino
105916479068668573518,"Saratoga Springs, UT"
105921851916002471427,"San Jose, CA"
105922781630502136037,"Mountain View, CA"
105927029823297721881,Palo Alto
105929401585965569223,"San Jose, CA"
105940924358134786035,"Palo Alto, CA"
105949683193204597331,"San Antonio de Los Altos, Miranda, Venezuela"
105957731672215690831,"Sunnyvale, CA"
105962404142262878272,"Cupertino, CA"
105963953612957324579,Los Gatos
105964680776030083402,"San Jose, California"
105969573013891168506,"San Jose, CA"
105987062768519958549,San Jose
105992374736766904197,"San Jose, Costa Rica"
106001176425596869303,"Mountain View, CA"
106012495022316462759,"San Jose, CA"
106019173905033354811,"Palo Alto, CA 94301"
106023393855900631727,San Jose
106023879253210476271,"Palo Alto, CA"
106023955779891491565,"Palo Alto, CA"
106031767243339801807,"San Jose, Ca"
106033445839205650707,"East Palo Alto, CA"
106035634115576420181,"San Jose, California"
106045408857348219716,San Jose
106048713311064864806,"Santa Clara, CA"
106052685919813397554,"San Jose, CA 95122"
106056939602955650711,"San Jose, Ca."
106061660130098778874,"Mountain View, CA"
106071890067258979307,San Jose
106075328799564761493,"San Jose, CA 95125"
106076734208945329303,San Jose
106081249010701328469,"San Jose, CA"
106087864069384374588,"San Jose, CA"
106098136154793869191,Santa Clara- CA
106100119260844801272,"Mountain View, CA 94043"
106101436345762599277,"Mountain View, CA, USA"
106102335704122578800,Campbelltown
106109059198617350567,Mountain View
106117272064805997348,San Jose Ca
106118358001382336439,"Los Altos, CA"
106121133258744259554,"Palo Alto, CA"
106122223275306160413,"San Jose, California"
106124035138283855437,"Palo Alto, CA"
106125341872508662010,Santa Clara
106130274515526430207,"San Jose, CA"
106132136989360284442,Mountain View CA
106134579626746946872,"Santa Clara, CA 95051"
106137847699778649392,"Mountain View, CA"
106144402803405066407,San Jose
106146654236590879839,"Saratoga Springs, NY"
106147130615495033511,Saratoga Springs
106148944435409147105,"Mountain View, CA"
106156666432604076853,"San Jose, CA"
106157643510146336178,"Sunnyvale, CA"
106160758363736903932,"Santa Clara, CA"
106166025131044608149,"Los Altos, Ca"
106166511635197232940,"Sunnyvale, CA"
106170007398343783796,"San Jose, CA"
106189723444098348646,"Mountain View, CA"
106190501618728267450,"San Jose, CA"
106193411422929911676,"Santa Clara, CA"
106197050963382504985,"Mountain View, CA"
106204353666768586089,"San Jose, CA"
106213939758323248640,"Sunnyvale, CA"
106216845936271117297,"Mountain View, CA"
106218141237612883112,"San Jose, CA"
106226941420364887072,"Sunnyvale, CA"
106227181431434275560,"Mountain View, CA"
106230060317710940798,"San Jose, CA"
106230296472715372887,"San Jose, CA"
106252507674267865916,San Jose
106263429340951021522,Gilroy
106264645452553839435,Sunnyvale
106267697429298427656,Los Gatos
106270592803671218688,"Santa Clara, CA"
106281558522942737082,San Jose
106289371642178332710,Santa Clara
106302039480503851518,"Palo Alto, CA"
106303236886595342713,"San Jose, CA"
106321928044266160535,"San Jose, CA USA"
106334292499756107335,"Mountain View, CA"
106334380445640859469,"San Jose, CA"
106334976696723778282,San Jose
106336529128528457367,"San Jose, CA"
106339346729092667998,"San Jose, CA"
106343217523422240575,"San Jose, CA"
106348266062486861608,Sunnyvale
106350927893653099814,"San Jose, CA"
106352587393065671032,Saratoga
106375266620508099787,"Sunnyvale, CA, USA"
106377418887701486151,"San Jose, CA 95132"
106377638021655393024,San Jose
106377909741122775134,"Santa Clara, CA"
106382615954686484774,"Los Gatos, CA"
106392870707063702858,"San Jose, California"
106393133512994090902,"San Jose,California, USA, Earth"
106395726280386805151,Santa Clara
106408750726117278973,"San Jose, CA"
106408962151217254112,"Mountain View, CA"
106415709148787886740,"Mountain View, CA"
106422711035746240826,"San Jose, CA"
106439375222390681651,Los Altos CA
106451963178146074551,Honolulu and Cupertino
106457811823434251479,"Sunnyvale, California"
106458452523190869772,"San Jose, California"
106459646731548430252,"Mountain View, CA"
106475547930749445361,"Sunnyvale, CA"
106481439963275985627,Mountain View
106484161858301219101,"Saratoga, CA"
106495967860350687284,"San Jose, CA"
106507477583099204888,"Mountain View, CA, USA"
106508277977732892398,"Mountain View, CA"
106511577338536738460,Palo Alto
106513176402005803078,San Antonio de Los Altos
106513445985547498079,"Saratoga Springs, NY"
106513705620790504204,"San Jose, CA"
106521065682069005360,"Cupertino, CA"
106526544201858033100,San Jose
106528103954793102526,"Sunnyvale, CA"
106533248943352121512,"San Jose, CA"
106536926428094498741,"San Jose, CA"
106540451874423342273,Palo Alto
106541104523564418424,Santa Clara County
106553445867406214299,"Sunnyvale, CA, USA"
106554625033489347917,Saratoga Springs
106567556213902611873,"Santa Clara, CA - USA"
106578439253647991796,"San Jose, CA, USA"
106581495325883463501,Mountain View
106586129309955180092,"San Jose, CA"
106587101791064367906,"San Jose, CA"
106589071561630078484,San Jose
106590109244418633785,San Jose
106607115679995028975,"Sunnyvale, California"
106609398755342019622,Santa Clara
106612299356777914662,Palo Alto
106615161615948784154,San Jose
106626801258696700254,"Palo Alto, CA"
106635699169069077892,"Mountain View, CA"
106637478580390822815,"Los Gatos, CA, United States"
106645177508754991919,"Saratoga Springs, NY"
106656747961780456419,"Mountain View, CA"
106661020174692398064,"San Jose, Ca"
106662250609863777751,"San Jose, CA"
106668593845162242444,Cupertino
106672975906534147166,Milpitas
106675877715855822863,"Mountain View, CA, USA"
106678764278880040712,Mountain View CA US
106683995583034921125,San Jose
106692393222625544452,"Mountain View,CA"
106697712966010863908,"Mountain View, CA"
106713080782828490357,"San Jose, CA"
106724738821826415070,San Jose
106727754554359624509,"Sunnyvale, CA"
106738424108433296685,"Campbellsburg, KY 40011"
106750217280544183432,"Mountain View, CA"
106751019653678370170,Santa Clara
106753343407131233148,"Saratoga, CA"
106757025815757996458,"Sunnyvale, CA"
106764161491274312128,"San Jose, CA 95126"
106764518866737177884,"Santa Clara, CA"
106765285801528959039,"San Jose, CA"
106767399521339013025,"Saratoga Springs, UT"
106767728004034258724,"San Jose, CA"
106772431363762017311,San Jose
106778760826544658687,"Sunnyvale, CA"
106788488830996864801,"Los Altos Hills, CA"
106789452866142162101,"Mountain View, CA"
106793757607064921043,"Calle Blancos, San Jose, Costa Rica"
106795229436385498084,Santa Clara del Mar
106795473277276094346,"San Jose, CA 95112"
106800195558553824794,San Jose Costa Rica
106802076326785409646,San Jose
106813228521023457094,"Santa Clara, CA"
106821471524504434523,"San Jose, California U.S.A"
106821584779314807049,San Jose
106823371310329828038,"San Jose, CA"
106824119329564931743,"Sunnyvale, Ca."
106824364746645944371,"Mountain View, CA"
106824580390701871071,"Mountain View,California"
106825171914368756519,"Sunnyvale, CA"
106829371981554016822,"Sunnyvale, CA"
106832345570581288964,Sunnyvale
106836225652225193606,"Santa Clara, CA"
106840555261132057390,"Mountain View, CA"
106840581685558577500,"Sunnyvale, CA"
106844620429244835092,San Jose Costa Rica
106857325555899603709,"Mountain View, CA"
106864433091104717530,"Sunnyvale, California"
106868147774599813593,Santa Clara
106871347281634095815,"Palo Alto, CA"
106877341806365071640,"Santa Clara, CA"
106884369207685484998,"Saratoga, CA 95070"
106886330508047639371,"Sunnyvale, CA, United States"
106889374094227534195,San Jose
106904218512441615798,"Fort Campbell, KY"
106908246447795466728,"Sunnyvale, CA"
106909933831096444694,"Campbell, CA"
106915870470012478388,"Fort Campbell, KY"
106920628563010874561,Mountain View CA
106929642909450061467,Sunnyvale
106931250641058165853,"San Jose, CA"
106931384843468846190,"Mountain View, Ca"
106933876583173125440,San Jose CA.
106937738532516849284,San Jose CA
106943042911672685496,"Fort Campbell, KY/Clarksville, TN"
106945431704547399080,Cupertino
106947114238557355314,San Jose
106948676867072778486,"San Jose, CA"
106955712615344289961,"Mountain View, Ca."
106957273834544340771,Sunnyvale
106957855038247901031,"San Jose, CA"
106967107177688259708,San Jose Bay Area
106977482872067777768,"Mountain View, CA"
106978210005130058942,San Jose
106984752238426375901,San Jose
106989289598356780732,"San Jose, Ca."
106993507192822241897,San Jose
106995570529818650046,"Fort Campbell, TN"
106997253346085482061,"Mountain View, CA"
107007876532152443376,"San Jose, CA"
107012123025359185719,"San Jose, CA , USA"
107013678131574078939,"Mountain View, OK"
107027907085433575693,"Santa Clara, California"
107029192067560465292,"Sunnyvale, California"
107030543971295411253,Santa Clara
107042257703205350867,"Mountain View, CA"
107045202332269198902,"Sunnyvale, CA"
107055516552839039626,Cupertino
107058720628267027673,"San Jose, CA"
107061515147137206132,"Sunnyvale, CA"
107063075720054968728,San Jose
107071105425980604439,"Palo Alto, Ca"
107075896252086725980,Sunnyvale CA
107078801004302550966,"Sunnyvale, CA"
107091811275680957143,"Aserri, San Jose"
107108185709857194359,"San Jose, California"
107109264342233150894,"Morgan Hill, CA"
107117483540235115863,"Mountain View, CA"
107121164675465814878,"Morgan Hill, CA 95037"
107125408206283641202,"San Jose, CA"
107126069776673918579,"Cupertino, CA"
