name	gPlusPlaceId	latitude	longitude
b'La Perla Taqueria Restaurant'	103806864674749661623	37.352321999999994	-121.82401899999999
"b""McDonald's"""	117040750110171300286	37.25096	-121.83171599999999
b'L & L Hawaiian Barbecue'	109132881169984485425	37.373531	-121.87326200000001
b'Cadence Design Systems Inc'	115610392298616076787	37.395478000000004	-121.917437
b'Trifilo Robert J DDS'	111156894705954227001	37.378766	-121.850256
b'Zippy Lube & Tune'	112192539963572685302	37.292396000000004	-121.9848
"b""Kane's Barber Shop"""	105451717961647598621	37.369584	-121.84218700000001
b'McKee Orient Express'	106451498621242476856	37.357352	-121.86203300000001
b'Osheyo'	116004042479411383328	37.337128	-121.88371000000001
b'Tesla Santana Row'	107954615389019360680	37.322041999999996	-121.94809099999999
b'Winchester Auto Evergreen'	101869276997672241801	37.314352	-121.793833
b'Scooter Land US'	113120028813989881186	37.247440999999995	-121.868232
b'Tong Dumpling Pot'	108853213179579696046	37.308516999999995	-122.01370800000001
b'Wok Creekside Chinese Restaurant'	107405312665530490963	37.391821	-121.842891
b'Cartex One Stop Auto'	116632459093875934086	37.320918	-121.93168600000001
"b""Peters' Bakery"""	104242552522595902002	37.36588	-121.827626
b'Tsugaru Japanese Restaurant'	112995508597950610291	37.349117	-121.893796
b'Goodwill'	106280866932329140018	37.323831	-121.92158700000002
b'Subway'	111587751378068817529	37.319552	-121.949926
b'Valley Heating, Cooling, Electrical'	105156299562116085940	37.359256	-121.905162
b'Provident Credit Union (North San Jose Community Branch)'	106403710816091083985	37.369091999999995	-121.9205
b'City Bagels'	118183213857109950901	37.335718	-121.89118300000001
b'Lightning Computer & Laptop Repair'	102514311455924921190	37.295489	-121.86511599999999
b'John Muir Elementary School'	116995669801132081679	37.299664	-122.01884799999999
b'Higher Fire Clayspace & Gallery'	116639058927836807536	37.328309999999995	-121.88553700000001
b'Evans Industries'	112391993578992340638	33.99927	-117.88706
b'Temple Bar & Lounge'	118336671585409346885	37.335324	-121.889532
b'Rotten Robbie'	116562537780515235502	37.259444	-121.87566799999999
b'Jollibee'	113207809026869373295	37.325365999999995	-121.820022
b'Fat Wok Restaurant'	102927226282863723121	37.237221000000005	-121.830801
"b""Togo's"""	106939122196119034818	37.262244	-121.935877
b'It Is Vapor 7'	109485548720957653320	37.324163	-121.91431299999999
"b""Popeye's Chicken & Biscuits"""	102967125600572424838	37397511.0	-121873577.0
"b""Lisa's Tea Treasures"""	114288620652527185667	37.31933	-121.948921
b'The Cinebar'	115547041223205793237	37.335145000000004	-121.88774699999999
b'Super Taqueria'	116406585658495306547	37.335353999999995	-121.85646899999999
"b""Rosie McCann's Irish Pub & Restaurant"""	113577466890930103188	37.320917	-121.948609
b'Race Street Fish & Poultry'	105927877126082980039	37324840.0	-121911606.0
b'Thai Orchid Restaurant'	115822200797400390239	37.385209	-121.928329
b'Panda Express'	106198146868858235338	37.334742999999996	-121.88497199999999
b'The Barbers INC Barbershop'	118146377544553735272	37.339353	-121.88346100000001
b'San Jose Scottish Rite Center'	112674009898839741840	37.289606	-121.87521399999999
"b""Lucy's Tamale Factory"""	110141454907562615306	37.375859000000005	-121.827584
b'Ania Gajda Photography'	100500311344249148157	37.263571	-121.87056100000001
b'The Gun Exchange'	110699391561713540407	37.279185999999996	-121.880099
b'Red Lobster'	114909770608867691189	37.311066	-121.80763600000002
b'Junko Barber Shop'	115468706216339730815	37.350569	-121.901798
b'Miami Beach Club'	103220672768252877921	37.329527	-121.88610600000001
b'Camera 12 Cinemas'	102816522466223439540	37.333183	-121.88718600000001
b'Cung Le AKA'	116906615701012420225	37.308098	-121.851092
b'Pick-N-Pull'	101255581605613545866	37.311067	-121.86988899999999
b'Shell Oil Products'	115734466716585697626	37.394496999999994	-121.911126
b'The Salvation Army: Thrift Store'	108993174074326684390	37.340306	-121.91361599999999
b'Keystone Restaurant Supply'	101965936121791347726	37.326104	-121.89818899999999
b'Maceio Brazilian Steakhouse'	100658810316109690887	37.334861	-121.889581
b'Boston Scientific Corporation'	102669455895235268773	37.421566	-121.953442
b'Good Karma Bikes'	116767796837312958349	37.322437	-121.90604499999999
b'Quik Stop'	109988302561228993826	37.355307	-121.800127
b'CVS Pharmacy'	101114522018909226653	37.3543	-121.819
b'Starbucks'	109702994237004908762	37339093.0	-121904624.0
b'Sprint Store'	113033122079398364518	37.322883000000004	-121.99370800000001
b'Moda Italia'	112050209115680658140	37.324216	-121.899763
b'Wienerschnitzel'	106237854629345447225	37.344768	-121.872193
b'Pizza My Heart'	107471664792933029360	37.303836	-121.897361
b'Raymond Bernal Junior Memorial Park'	115439749787671525743	37.355745	-121.89557099999999
b'Tomi Sushi & Seafood Buffet'	108784541521700227231	37.325592	-121.812827
b'Jobspring Partners'	111023357620338539421	37.332367	-121.89176599999999
b'African American Community Services'	115842902397662225790	37.343201	-121.88858
b'Tasty Coffee'	113629218703558155369	37.728568	-122.440478
b'Supercuts'	113641344954687115621	37.417021000000005	-121.955896
b'Quality Auto Repair'	114408387958474077016	37.323584999999994	-121.91965
b'Dr. Mark F Campbell, MD'	113056765024754610918	37.29866	-121.94963700000001
b'San Jose Patients Group'	108555190673700018029	37.33143	-121.90590800000001
b'Com Tam Thien Huong 2'	100041404999246643763	37.309364	-121.81098899999999
b'Victory Outreach San Jose'	111905267925768078947	37.240066	-121.834677
b'The Sycamores at North Park Apartments'	101856302195568089660	37.408128000000005	-121.937348
"b""Don Pedro's Restaurant"""	106064879248200533558	37.335102	-121.890679
"b""Denny's"""	112360890830735478075	37.319734000000004	-121.828851
"b""McDonald's"""	110630049413013308888	37.260884999999995	-121.8759
b'Fresh Choice'	109204178107407885903	37.292472	-121.989222
b'Polonsky Piano School'	106533996587628180549	37.313804	-121.77338999999999
b'Montgomery Theater'	100148649101197520257	37.331198	-121.88920300000001
b'Joseph D. Grant County Park'	113189933016988315424	37.342706	-121.71341299999999
b'Bell Garage Door Repair'	103555677641264378842	37.28487	-121.97583
b'American Kitchen & Bath'	116338743334401378174	37.377280999999996	-121.905354
b'Smile Beauty Salon'	113739686160259785916	37.330284999999996	-121.949579
b'Cielito Lindo Mexican Restaurant & Bar'	117458906046232490472	37.351183	-121.896266
"b""Denny's"""	104250668290142688632	37.299119	-121.823757
b'Valaya Automotive, LLC'	116013262416661037343	37.33439	-121.900071
"b""Vince's Foreign Auto Wreckers"""	101025614867810463442		
b'J. Milliman Painting'	110533499957869812311	37.285712	-121.81733600000001
b'Almaden Valley Athletic Club'	107305621546323195487	37.241299	-121.90303999999999
b'Happy Donuts'	102576905807940324502	37.299942	-121.95049499999999
b'Dominguez High School'	112082322962572746502	33.892390999999996	-118.182103
"b""Victor's Taqueria"""	113408441222186677042	37.312020000000004	-121.94978700000001
b'Las Palmas Mercado Y Carniceria'	108049113490513519272	37.30581	-121.97816
"b""Arby's"""	106350405738290619341	37261506.0	-121920674.0
b'Wave Optical Inc'	117722087305807415760	37.387448	-121.88538600000001
b'SUBWAY\xc2\xae Restaurants'	107335846124217133505	37.275529999999996	-121.92272700000001
b'Lime Tree Espresso'	114014339028913366925	37266986.0	-121832568.0
b'Elan At River Oaks Apartments'	100887932281215181130	37.400096000000005	-121.92484099999999
b'Blowfish Sushi'	107190637136791139010	37.321022	-121.948125
b'Gas & Shop'	115125756684454888564	37.355643	-121.864092
b'Tres Amigos Auto Service Inc'	110149158133140793550	37.368069	-121.89900700000001
b'San Jose Fire Department'	116424042123711468233	37.285614	-121.858721
b'Pleasure Boat Specialties'	100087800200301313246	37.394379	-121.91541799999999
b'Guru Electronics'	106155694877894505074	37.366656	-121.888372
"b""Pizz'a Chicago"""	114683848236380299894	37.333281	-121.891678
b'Krispy Kreme'	109899059186122919925	37.302028	-121.865204
b'Botanica De Canna'	100441118600729955278	37.34533	-121.87100900000002
b'As Seen On Tv'	112708286775087970680	37.251652	-121.86428799999999
b'Taqueria Eduardo'	105838522690661504561	37.297923	-121.95098300000001
b'Balloon Cuts Kids Hair Salon'	111734542277746217773	37.25515	-121.89719
b'Public Storage'	101489720436988696501	37.303024	-121.858479
b'SVCare'	109420757905219694968	37.295168	-121.91615900000001
b'Wienerschnitzel'	104235774999071741213	37.322016	-121.879778
"b""Alex's 49er Inn"""	106566609823394171652	37.322738	-121.932672
b'Dac Phuc Vietnamese Cuisine'	116152541113153807456	37.334534999999995	-121.89367
b'Mudai Restaurant'	106899615772193469775	37.325821999999995	-121.89874099999999
b'Ahabat Torah - Sephardic Synagogue & Anusim Center'	102010825595377987533		
b'AutoZone'	101870657043438080372	37.263615	-121.876674
b'Cash 1'	102737028900541874426	37.323724	-121.909002
b'Piedmont Middle School'	110972582694463778441	37.392736	-121.844871
b'Bijan Bakery & Cafe'	109476025472152916516	37.332449	-121.888732
b'Rosario Restaurant'	114004051507949822791	37.729033	-122.44010800000001
b'San Jose CPR Certification'	101027680108204013068	37.3186	-121.91433
b'Our Lady of Guadalupe Church'	111024242377019090541	37.352856	-121.845456
b'Greenest Cleaners4You'	107797811262292434708	37.26146	-121.925876
b'AJ Auto Detailing, Inc.'	106241191981407631630	37.342853000000005	-121.910827
b'Lake Cunningham Regional Skate Park'	110712954268792074167	37.336141	-121.80341100000001
b'CVS'	100617382132499889692	37.305009999999996	-121.89891999999999
b'S & S Tax Services'	111299248935680276699	37.287865000000004	-121.820295
"b""Noah's New York Bagels"""	112125549678638379876	37289707.0	-121990666.0
b'Okavango Preschool'	104696903564038150075	37.372316999999995	-121.79962900000001
b'Bay Area Energy'	116804276717820778269	37.36518	-121.90577900000001
b'Truya Sushi'	111406053715799134707	37.314963	-121.79129499999999
b'Goldilocks San Jose'	106277859390525759999	37.387386	-121.883394
b'Lincoln Law School of San Jose'	106821378260886677659		
b'Fairfield Inn & Suites San Jose Airport'	116067563589171556277	37.370337	-121.91751599999999
b'Colonnade'	100662510458752270481	37.33339	-121.8844
b'Church of Christ'	117511474958480672530	40148324.0	-76603380.0
b'Gabriel Santana Salon'	108930276576612663085	37.312482	-121.903846
b'Hotel Elan San Jose'	113019385170744537240	37.318196	-121.87626100000001
b'Sushi Masa'	111422996317179609369	37.241429	-121.904873
b'Kittiez Haircuts For Men'	100615432486138388523	37.322586	-121.97511599999999
b'Taco Bell'	107130983486777810767	37.362678	-121.85347900000001
b'Berryessa Shell'	110580515712661951054	37.373728	-121.873474
"b""Luna's Mufflers"""	106752241060431464025	37.316294	-121.863029
b'Chimney Clean Co'	115291272537606823476	37.270973	-121.89848
b'Shell'	102517345028401103159	37.396871000000004	-121.87239299999999
b'Club One Fitness'	110938145406617147392	37.365488	-121.91593700000001
"b""Lee's Laundromat"""	115799621438309317047	37.292513	-121.833149
b'Rite Aid Pharmacy'	105232560786950409003	37.300101	-121.950962
b'PLATINUM SOCIETY MEDICAL MARIJUANA DISPENSARY'	112100308977434122721	37.307435	-121.899826
b'Watson Park'	100007457706738092330	37.357416	-121.875473
b'Arbor Dental Group - Bay AreaLANAP'	103271456090010613138	37.316528999999996	-121.79392
b'Los Gallos De Villa'	102593537149797632800	37.332309	-121.883844
"b""J C's Bar-B-Q"""	100626918987393835686	37.30581	-121.97816
b'Sushi Zen'	104710321207032863811	37.360191	-121.908758
b'Gyros, Burgers & More'	112646241297520576659	37.273841	-121.93319199999999
b'Cloud 9 Limousine & Transportation'	105479200673578585439	37.320754	-121.90495
b'Zeni Ethiopian Restaurant'	107549183339238063067	37.300252	-121.98048
b'EcoMonster'	115003396052119957403	37.337703000000005	-121.88861200000001
b'The Home Thing'	106120367072843472761	37.277874	-121.84671499999999
b'Century Oakridge 20'	115931973402156864571	37.251134	-121.863398
b'Il Fornaio'	117308954283971532873	37.330909999999996	-121.887856
b'Hot Tamales'	117271029396534804378	37.320846	-121.94961799999999
b'Avanti Dental Group - Dr. Manijeh Shayesteh, DDS'	111913359975633787641	37.239954	-121.904646
b'Mariscos San Juan'	103049293911214568270	37.316827	-121.885605
b'Southbay Auto Haus'	112911633388925621165	37.291920000000005	-121.84999099999999
"b""Carl's Jr. / Green Burrito"""	103267525011318668371	37.263078	-121.877299
"b""Today's Dentistry San Jose"""	109286227035053783847	37.303371999999996	-121.916074
b'5 Spot Chivas Grill'	117675705563477221260	37.32315	-121.88091200000001
b'Honba Sushi'	109649090238277890395	37.369346	-121.920278
b'The Table'	109174941893943335395	37.308279999999996	-121.901174
b'Deok J Kim Law Offices'	111708043648889315103	37.336744	-121.890735
b'Grocery Outlet Inc.'	108357187803927615034	37.308218	-121.951493
"b""Wing's Chinese Restaurant"""	111712820487942047947	37.348432	-121.895826
b'Brooks Brothers'	112653875093739578062		
b'Christmas in the Park'	114571596629375218191	37.332082	-121.89006
b'Gaku Restaurant'	110435746283942324404	37.30887	-121.993766
b'New Indian Cuisine'	106465671246938807044	37.310486	-121.897075
b'Bay Area Legal Aid'	110757437309504907011	37.335786999999996	-121.89083799999999
b'Starbucks'	101966977698344867989	37.250690000000006	-121.865922
b'Saiko Sushi'	116736735156527374908	37.396071	-121.87340900000001
b'The UPS Store DoubleTree San Jose Airport'	111045480695546845091	37.370771000000005	-121.92266399999998
b'mighty steamers'	116411568853114844067	37.296690999999996	-121.947953
b'Sweet Mango'	115359633972520493869	37.308988	-121.89971000000001
"b""Chef P's Restaurant"""	102124286409694823033	37.359165000000004	-121.843971
b'L&L Hawaiian Barbecue'	101464170821763324709	37.339593	-121.90699599999999
b'San Jose Fairmont Hotel Parking by City Park'	103529295709947775252	37332967.0	-121889193.0
b'Walmart Neighborhood Market'	100261198867599298118	37.291593	-121.9887
b'A Word Florist / A World Travel'	102086552949958749534	37387701.0	-121883997.0
b'Dental Smiles of Willow Glen: Dr. Raymond W. Lim, DDS'	103794769134951497794	37.297325	-121.914099
b'Almaden Notary'	100325270986338288878	37.221846	-121.86353600000001
b'CVS Pharmacy | Photo'	109108848486555278096	37.25051	-121.83327
"b""Angelique's Beauty Salon"""	107404585379378934216	37.345268	-121.834872
b'Orient Express'	116153686203446963995	37.361331	-121.83734299999999
b'First Choice Family Dental'	105478420124241303558	37.332617	-121.85375400000001
"b""Patty's Inn"""	105991710907706953714	37.329121	-121.900934
b'Best Furniture'	104645275696427334544	37.305818	-121.851087
b'Prometric'	116484743946570203453	37.315069	-121.973694
b'A Work of Heart'	107902927635692702877	37.290959	-121.88829399999999
"b""Tony Di Maggio's Pizza"""	106611319861739668637	37.281617	-121.838399
b'The Back & Wellness Clinic/ Hamilton Laser Center'	111949029969053507846	37.294098999999996	-121.916867
b'Wells Fargo Bank'	112274401830844232361	37.269148	-121.905624
b'Wonder Wok'	116407424794801884945	37.404051	-121.880328
"b""Wahoo's Fish Taco"""	101385554481519612842	37320930.0	-121949076.0
b'Sweet Basil'	109092891688111539317	37.30827	-121.81396299999999
"b'The Grapevine ""wine, cheese and tasting bar""'"	115443718921487216283	37.303804	-121.89766999999999
b'Starbucks'	104139521740002858375	37.32246	-121.99405300000001
b'Joyeria Torres Inc'	110997700448873249260	37.354881	-121.82076
b'The Futon Shop of San Jose'	117545573526330750109	37.258081	-121.876725
b'All Foreign Auto Center'	101504926486468534478	37.336331	-121.90428100000001
b'South Bay Islamic Association'	112432739256905370922	37.34187	-121.89246100000001
"b""Adelita's Taqueria"""	106197740533933339454	37.275099	-121.923698
b'Parking Lot'	111593608692060965883	37.335583	-121.893882
b'Del Grande Dealer Group'	117835010608505415691	37.276434	-121.87432
b'Z-Beauty Lounge'	116237236991420830871	37.314714	-121.949401
b'Plaza Dental Group'	104201731266010624155	37.30458	-121.77676699999999
b'California Courier Services'	109805062604584777137	37.371233000000004	-121.925326
b'Grocery Outlet'	101910323086729620435	37.370046	-121.845891
b'Pizza Hut'	112526964679829895664	37.354692	-121.818526
"b""Kara's Cupcakes"""	106550495777545593697	37.321009000000004	-121.94927
b'Asian Gourmet Express'	103900660210219789167	37.333276	-121.88824199999999
b'Izakaya Restaurant'	111404732839153675432	37.360354	-121.90885
"b""Togo's"""	111511296836520375370	37.331076	-121.812179
b'The Sandwich Spot'	109768656118273934591	37.322889	-121.992931
b'Starbucks'	116766847158562296423	37.398131	-121.92356399999998
b'Blossom Nail Spa'	109064274167796540714	37.262412	-121.878231
b'Tee Nee Thai'	110038580613522747248	37333160.0	-121914240.0
b'Creative Hair Design'	107004327433863106484	37.369649	-121.84226000000001
b'All The Buzz'	103800270513063177406	37.343764	-121.91481100000001
b'TriValley Wellness Cannabis Collective'	100022369857402721243	37.324904	-121.88201299999999
b'Fireside Coffee'	100569200306247041263	37.316174	-121.923176
b'Good Guys Appliance Repair'	112859485716713029329	37.33048	-121.884933
b'Consuelo'	107034738814722654659	37319865.0	-121947842.0
b'Sharpening Mechanics'	111024128655846774330		
b'Hay Market'	112120955174481925637	37.306899	-121.900255
b'The Original Pancake House'	109809244049472063578	37.291565999999996	-121.87928400000001
b'Chipotle Mexican Grill'	117695037637041025513	37.321690999999994	-121.95041200000001
b'A2C2'	108149489021944664045	37.348046000000004	-121.921306
b'Classic Car Wash'	105460302266949076731	37.25853	-121.876681
b'Yerba Buena High School'	115784323464551432873	37.320468	-121.848634
b'Excellent Maid Service, Inc.'	110885666754091130938	37.269382	-121.826072
b'Trestles Apartments'	103313271622086478375	37.319045	-121.919576
b'Dr. Christopher A. Viale, MD'	101664810176521516776	37.326873	-121.937275
b'The UPS Store'	114521845160773233433	37.332603999999996	-121.91301000000001
b'Caravelle Inn & Suites'	100498121532230364024	37.360699	-121.907728
b'24 Hour Fitness'	111176394773763468226	37.291411	-121.87935300000001
b'Big 5 Sporting Goods'	113474349506686894462	37.323093	-121.951008
b'Quiznos'	102297948679504949953	37.406548	-121.94161799999999
b'Graystone Glassworks'	109176866491936544508	37.221444	-121.84653
"b""McDonald's"""	114376414013326011272	37.298001	-121.950404
b'Ace Relocation Systems - San Jose'	116198992962755485623	37.311606	-121.846873
b'San Jose Unified School District'	117146780927280019858	37.335814	-121.911478
"b""Nick's Pizza & Italian Restaurant"""	103417371236839057050	37.339632	-121.882931
b'State Bank of India'	104984484218832578285	37.348457	-121.89983799999999
b'Party City'	101449759017442492287	37.251165	-121.857127
b'SUBWAY\xc2\xae Restaurants'	102333389025301964079	37.246912	-121.885892
b'Go Cong Quan'	106280259634961216899	37.371860999999996	-121.87563999999999
b'Wingstop'	110876044575482866191	37.378495	-121.903099
b'Valley Mechanical Corporation'	110246104648436123426	37348878.0	-121920795.0
b'Derek Alota - State Farm Insurance'	109732631206172537954	37.258337	-121.87753899999998
"b""Carl's Jr."""	109896548849738790662	37.384477000000004	-121.92730800000001
b'Not Too Shabby'	101736600701882990170	37.320463000000004	-121.932078
b'House of Nutrition'	102875969120227674448	37.304122	-121.897951
b'Fogo de Chao'	115482475693227165114	37.320132	-121.949551
b'Eldo Tayloring & Alterations'	116422575510056398626	37.323082	-121.87147
b'Rancho del Pueblo Golf Course'	109397459290850877078	37.34715	-121.85086299999999
b'Original Gravity Public House'	105289298167640551651	37.33508	-121.889549
b'Jack in the Box'	108830872814449818195	37.332695	-121.88420900000001
b'Details Clothing Co'	116128675991418799582	37.304569	-121.898004
b'Spartan Market'	100171374152250398539	37.332221000000004	-121.87742800000001
b'Century School of Languages'	110205683475790313646	37.295831	-121.98761699999999
b'LAMPS PLUS'	117650048825523334629	37.322879	-121.988629
b'Dinner Diva Personal Chef Services'	100142608812866958965	37.283371	-121.74133400000001
"b""Ruben's Appliance Repair"""	106165640163226618173	37.273647	-121.888103
b'Salvatore Ferragamo'	109957457947710310197	37.321515999999995	-121.947694
b'Siamak Madani Inc: Madani Siamak DDS'	107359868594404725437	37.316148	-121.974528
b'Santa Teresa Branch Library'	107502789576111661242	37.238358000000005	-121.79996000000001
b'Sport Chalet'	116294509552144166507	37.323571	-121.81388600000001
b'South Bay Group'	117240565700768002570	37.345622	-121.884722
b'Premium Pizza'	103643645368061799261	37.264465	-121.915733
b'V O Auto Services'	104994188473168511917		
b'Sweet Sundays'	109979982270711919890	37.250192	-121.858631
b'Alex Anderson Elementary School'	105885789485484811187	37.246802	-121.811953
b'Market & San Carlos Public Parking Lot'	101498610488447276337	37.331635999999996	-121.88774599999999
b'Lee Laundromat'	110002276073431235463	37.319707	-121.82507
b'Men In Aviation'	107991917794430952386		
b'Clarion Inn Silicon Valley'	108838283580169523240	37.28583	-121.842426
b'Ballare Dance Center'	112455741307088427944	37.228768	-121.777293
b'Nijiya Market'	104557481559518197895	37.349209	-121.893627
b'Nordstrom Valley Fair'	113006290345895155359	37.326217	-121.946501
b'Bellarmine Salon & Barber'	105087060553811752954	37.320671000000004	-121.948452
b'Residential Glass & Screen Shp'	113720281949973888795	37.34791	-121.830298
b'Stark Marketing'	107518087864170698075	37.381965	-121.893267
b'Visiting Angels'	109934421419823708966	37309394.0	-121977371.0
b'Slice of Heaven Day Spa'	102172947471613837543	37.311704999999996	-121.90363799999999
b'Pho Tau Bay'	117221745685392344411	37.387395	-121.885341
b'Jamba Juice'	102311612040945264858	37.2905	-121.991
"b""Kukar's House of Pizza"""	110029156277538646253	37.326409999999996	-121.888228
b'Martin Deutsch Law Offices'	115410663351497761308	37.343476	-121.895602
"b""Lil' Chick Pet Sitters"""	105032207974586457084	37.258373	-121.91887
b'Fishery Supply'	104187168718051110974	37.330608000000005	-121.855498
b'Ramen Tenma'	102300418152546305832	37.318825	-121.974074
b'KFC San Jose'	117351694922383475285	37.250177	-121.843805
b'Extreme Pizza'	103650126699415679286	37.336346	-121.88985600000001
b'AZ Dental'	106392616422604350700	37.304399	-121.862223
b'San Pedro Square Bistro & Wine'	106056295480371295368	37.335093	-121.89404499999999
b'Blue Ribbon Driving School'	110106318587969867917	37.331971	-121.93505
b'Tutti Frutti Frozen Yogurt'	103405104342335104514	37.340604	-121.90638600000001
b'California Check Cashing Store'	105801198239398322465	37.261556	-121.925618
"b""Adrian's Storage"""	104333282928933518708	37.275286	-121.86091599999999
b'Rangoli India Restaurant'	102271036214746718553	37.260509000000006	-121.931817
b'Flames Coffee Shop of San Jose'	101463907939472924211	37.263092	-121.917409
b'ARCO'	110251056236930043662	37.309421	-121.88645
b'Sharks Ice'	104989106008501036356	37.319427000000005	-121.86426599999999
b'Wash America'	102419880279697348563	37.344864	-121.835466
b'Paper Source'	103806119681167549912	37.321669	-121.947934
b'Postal Annex+'	109229797907911149015	37.39695	-121.873382
b'Lambert Michael B DDS'	106852820785120047939	37.325226	-121.939957
b'Sikh Gurdwara Sahib- San Jose'	115981641313260544228	37.32593	-121.76520900000001
b'West Coast Clearance'	102021039030558293974	37.338918	-121.888826
b'Pearl River'	113422043162945310407	37.28869	-121.88741499999999
"b""Carlito's Chicken"""	101619190006324399735	37.330278	-121.919468
b'MetroPCS'	117523054296677342297	37.300129999999996	-121.821772
"b""Miguel's Mexican Food"""	105607461423184476942	37.41085	-121.94606399999999
b'Park Kyung Sook MD'	102052673094662004972	37.322503000000005	-121.959445
b'Habana Cuba Restaurant'	115471206395958199644	37.325317	-121.91140800000001
b'Bare Feet 1 Reflexology'	109505870212258659262	37.324959	-121.82226499999999
b'South Bay Hydroponics and Organics'	100007442447388544690	37.30441	-121.93194299999999
b'Yaminali Javid MD'	109478199533103866058	37.361635	-121.84662900000001
"b""Mel Cotton's Sporting Goods"""	114770240521224374823	37.323124	-121.91078200000001
b'Valley Christian Football Field'	111044761140222527147	37.276092999999996	-121.824056
b'Blue Water Seafood & Crab'	112356071236978794309	37.310279	-121.89631599999998
b'Aesthetic Laser Center: Pham Tanh Randal MD'	103727022939438418817	37.327292	-121.940372
b'Thai Spice'	109884029781420036475	37.387978000000004	-121.88713999999999
b'Panda Express'	118133727474323794271	37.330507	-121.81083799999999
b'Showgi Japanese Restaurant'	103614130115260709989	37.235426000000004	-121.874076
b'La For\xc3\xaat'	101403449733233560930	37.174079	-121.82371499999999
b'Realiable Auto Repair'	107235556828210034491	37.251976	-121.832792
b'Swift Dry Cleaners & Draperies'	113731170659173203194	37306538.0	-121890574.0
b'Riblicious BBQ'	106033640237918174114	37325947.0	-121821617.0
b'Bernal Intermediate School'	108754540860058798264	37.226395000000004	-121.79071100000002
b'San Jose Metropolitan Band'	115103052028942600226	37.255463	-121.78190500000001
b'Privity Legal Group; Reza Khan, Esq.'	109775353010591474642	37.333867	-121.889278
b'Vela Resorts Inc'	113549351005326788559	36.99775	-121.9555
b'Quyen Coffee Shop'	118063431030182164246	37.320555	-121.826397
b'El Papucho Mexican Food'	107315806306820036156	37.323826000000004	-121.923147
b'IMAX Dome Theater'	116030216959518188112	37331595.0	-121890199.0
b'Botanica Chango Y Yemaya'	103943632267215509404	37.351102000000004	-121.85947
b'Jade China Restaurant'	115575240375365850025	37.387559	-121.859054
b'Baja Fresh Mexican Grill'	112358117008702094315	37.249617	-121.86957
b'M.S. European'	117757412079278937107	37.323594	-121.93350500000001
b'Suburban Propane'	108171311571213384901	37.188413	-121.70963799999998
b'Bank of America'	109143621447953833722	37.260451	-121.93101499999999
b'Village Market'	114967186286318301176	37.334823	-121.877494
b'Cary Nelligan Clock Repair'	104973332994545409375	37.237809999999996	-121.826719
b'Enterprise Rent-A-Car'	116123209415669418340	37.323324	-121.963282
b'Pizza Hut'	114330118965170586716	37.400649	-121.845251
b'Sultan Bakery'	117790563995756896147	37.340308	-121.912811
b'Expo Nails II'	111423573691524847220	37.226757	-121.77630400000001
b'Vantone Investment Corporation'	113380450561274964069	37.389641999999995	-121.906618
b'408 Collective'	103574577804915461889	37.295084	-121.848491
b'Lion Food Center'	108493398319273911606	37.319153	-121.97448999999999
b'Little Chef'	110365824379680426237	37.297368	-121.949533
b'US Social Security Administration'	113518234776245446822	37.317267	-121.829342
b'City of San Jose Animal Care & Services'	114770554892801664299	37.294071	-121.850614
"b""dd's Discounts"""	104566032293906300911	37.305203999999996	-121.92317
b'Conklin Bros'	107988507567023393449	37.294143	-121.876552
b'Tip Top Liquors'	116838717112572144377	37.320884	-121.932053
b'Re Mobilizers'	115739092252161538888	37.365986	-121.908796
b'Advance Vision Center of Optometry, pc'	109287507327666039691		
b'Pinn Bros. Fine Homes'	113488273445927100931	37.296408	-121.98756399999999
b'San Jose Airport Hotel'	117429985336732526167	37.364507	-121.908354
"b""Rosy's Fish City"""	104365420046814918693	37.35374	-121.822447
b'South Bay Driveline'	105923144167209493538	37.305976	-121.87869599999999
b'Fish Market Restaurant'	101012375813870452963	37.251009	-121.868246
b'Citibank'	118284816370084382469	37.334045	-121.894421
b'Crepevine'	114909544055805269255	37.308253	-121.90056299999999
b'Church of Jesus Christ of LDS'	100439171846287115380	37.222136	-121.85356000000002
b'Bethel Church of San Jose'	113203556330708341440	37.304047	-121.951315
b'International Airport Center'	112964845698706716681	37.348457	-121.89983799999999
b'China Garden Restaurant'	110307411414984529745	37.323171	-121.92836499999999
b'Walgreens Pharmacies'	118009389090085758309	37.273239000000004	-121.93301699999999
b'Smashburger'	113057971206196183847	37.29234	-121.987478
b'Rainier Calo Photography'	113365300434260784255	37.487625	-121.98315500000001
b'GREI Home Inspection'	105245316787150288199	37.500643	-121.97315800000001
"b""Bill's Cafe"""	100783401241943301420	37.25103	-121.80502
b'Siena Bistro'	118405530566136388076	37.304219	-121.89803700000002
b'Ukulele Source'	102004723998759470002	37.348752000000005	-121.894346
b'Fox Rent A Car'	110759459745478729552	37.364411	-121.92257
b'Orchard Supply Hardware'	115708233548994399027		
b'Vans Store - Oakridge Mall'	105378473242737035402	37.25254	-121.863533
b'Ocean Delight'	115606119412298051127	37.257024	-121.80426299999999
b'South Bay Pest Control'	108024249650223834951	37.355863	-121.850568
b'Quickly'	111895105005212744402	37.333696999999994	-121.884717
b'Petsmart'	112766905800595547322	37.34101	-121.908653
b'Scandalous Salon'	101486590822476203587	37.304517	-121.89796000000001
b'Starbucks'	115710949195676606741		
b'Mosaic Restaurant & Lounge'	105868376243174587716	37.332153999999996	-121.888049
